# COMMAND: Rscript --vanilla /metfark/config/splus/synop /lustre/storeA/project/nwp/fark/2018/04/19/meps_syno_002d.table /lustre/storeA/project/nwp/fark/
#
# TYPE:synop
#
# ATTRIBUTES:17
# _n:4
# title_string1:Mean Sea Level Pressure
# title_string2:Temperature 2m
# title_string3:Relative Humidity 2m
# title_string4:Wind Speed 10m
# axis_string1:MSLP (hPa)
# axis_string2:T2m (K)
# axis_string3:Rh2m (%)
# axis_string4:FF10m (m/s)
# file_string1:mslp
# file_string2:t2m
# file_string3:rh2m
# file_string4:ff10m
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:1
# 1:MEPS 2.5km
#
# COLUMNS:15
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_sta
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# altitude_meter:round(geopot/9.81,0.01)
# model_variable1:round(pres/100.0,0.01)
# model_variable2:round(t2m,0.01)
# model_variable3:round(rh*100,0.01)
# model_variable4:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_pres/100.0,0.01)
# obs_variable2:round(obs_t2m,0.01)
# obs_variable3:round(obs_rh,0.01)
# obs_variable4:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg altitude_meter model_variable1 model_variable2 model_variable3 model_variable4 obs_variable1 obs_variable2 obs_variable3 obs_variable4
 1 1523923200 1523941200 1020 67.162 29.178 252.86 1017.14 273.71 94.19 2.16 1017.2 276.65 64 .8
 1 1523923200 1523941200 1020 68.063 24.033 493.56 1018.66 269.48 96.94 5.98 1019.7 270.75 98 .9
 1 1523923200 1523941200 1020 67.973 24.116 402.09 1018.92 270.04 95.12 5.61 1018.8 270.95 93 5.5
 1 1523923200 1523941200 1020 68 24.24 304.35 1019.44 270.24 92.81 2.98 1019.7 271.55 88 2
 1 1523923200 1523941200 1020 68.17 25.783 275.2 1019.13 271.35 90.02 2.61 NA 271.95 89 1.7
 1 1523923200 1523941200 1020 67.822 27.746 260.25 1018.29 270.39 96.53 2.68 NA 270.25 89 2.9
 1 1523923200 1523941200 1020 68.415 27.413 319.58 1019.03 271.43 98.73 3.75 NA 271.35 93 NA
 1 1523923200 1523941200 1020 68.434 27.444 336.86 1019.08 271.19 99.19 3.76 1019.3 269.75 98 5.2
 1 1523923200 1523941200 1020 68.478 28.301 183.52 1018.78 273.36 93.6 1.71 1018.9 272.05 94 1.5
 1 1523923200 1523941200 1020 68.603 23.576 392.99 1020.21 269.18 98.49 1.72 1020.1 269.35 97 2.2
 1 1523923200 1523941200 1020 68.903 25.736 234.91 1019.67 271.04 94.41 1.73 1019.8 270.85 92 1.4
 1 1523923200 1523941200 1020 70.082 27.897 112.16 1019.05 270.54 90.42 .7 1019.1 275.45 68 1.7
 1 1523923200 1523941200 1020 69.072 27.493 128.61 1019.23 271.66 92.89 2.44 NA 271.55 90 1.9
 1 1523923200 1523941200 1020 69.049 27.757 121.49 1019.16 270.53 89.63 1.9 1019.2 269.85 93 0
 1 1523923200 1523941200 1020 61.145 21.303 -.1 1015.12 274.03 99.41 3.18 1015.7 274.75 99 5.3
 1 1523923200 1523941200 1020 61.253 22.346 45.06 1014.63 275.41 99.75 2.09 1015.2 275.05 99 1.7
 1 1523923200 1523941200 1020 61.466 23.747 100.12 1013.63 277.41 98.96 2.6 1014.1 277.55 100 NA
 1 1523923200 1523941200 1020 61.265 25.52 84.9 1012.77 276.22 100 2.46 1012.8 276.95 100 0
 1 1523923200 1523941200 1020 61.217 25.133 148.76 1013.11 277.88 100 1.91 1013.6 278.65 100 1.6
 1 1523923200 1523941200 1020 61.039 28.564 47.78 1012.94 279.02 99.51 2.27 1013.2 278.15 85 NA
 1 1523923200 1523941200 1020 61.058 28.209 82.14 1012.55 279.24 98.03 2.92 1013 278.75 88 2.8
 1 1523923200 1523941200 1020 61.445 29.461 72.16 1013.9 277.02 99.99 1.64 1014.1 276.15 83 1.4
 1 1523923200 1523941200 1020 62.334 21.191 .34 1013.67 275.22 99.37 2.2 1014 275.55 99 4.4
 1 1523923200 1523941200 1020 62.203 21.17 .11 1013.97 274.75 99.72 2.63 1014.5 275.55 100 2.1
 1 1523923200 1523941200 1020 61.839 22.464 117.06 1014.02 276.26 99.98 2.22 1014.3 275.65 100 2
 1 1523923200 1523941200 1020 62.328 23.542 147.26 1012.86 276.66 99.98 1.5 NA 277.45 100 2.7
 1 1523923200 1523941200 1020 61.518 23.754 96.63 1013.58 276.63 97.77 2.48 1014.1 276.45 100 3.6
 1 1523923200 1523941200 1020 61.704 25.505 86.91 1012.59 274.35 100 .98 NA 276.65 NA 1.8
 1 1523923200 1523941200 1020 61.892 27.885 91.4 1012.69 277.17 98.61 3.38 1013.3 278.75 82 1.9
 1 1523923200 1523941200 1020 62.322 27.908 82.51 1013.42 277.4 99.49 1.03 1013.8 275.15 90 1.9
 1 1523923200 1523941200 1020 62.063 28.566 65.09 1013.63 275.56 95.27 .68 1014.1 275.55 82 1.1
 1 1523923200 1523941200 1020 61.802 29.315 70.69 1013.9 275.21 91.29 1.93 1014.1 277.35 68 NA
 1 1523923200 1523941200 1020 62.934 21.185 1.13 1013.12 276.88 97.77 1.47 1013.9 273.95 99 1.5
 1 1523923200 1523941200 1020 62.978 20.74 -.27 1013.3 276.21 98.51 3.44 1013.9 274.45 98 6.9
 1 1523923200 1523941200 1020 62.938 22.489 40.62 1012.93 275.86 99.94 .32 1013.5 277.25 100 0
 1 1523923200 1523941200 1020 63.446 24.444 166.65 1012.97 277.03 99.97 1.51 NA 276.35 99 0
 1 1523923200 1523941200 1020 63.089 24.261 188.61 1012.73 277 100 1.28 1013.3 278.15 98 NA
 1 1523923200 1523941200 1020 63.143 27.313 83.71 1013.96 275.74 99.79 1.57 1014.1 275.05 94 1.4
 1 1523923200 1523941200 1020 62.799 27.905 78.26 1013.82 275.5 97.61 2.49 1013.8 275.05 90 1.7
 1 1523923200 1523941200 1020 63.232 29.234 123.49 1015.19 273.66 96.8 1.01 NA 274.55 82 NA
 1 1523923200 1523941200 1020 62.546 29.668 62.31 1014.88 272.99 100 .48 1014.6 274.75 85 2.6
 1 1523923200 1523941200 1020 62.602 29.724 70.74 1014.86 275.29 99.59 .38 1015 277.45 59 NA
 1 1523923200 1523941200 1020 63.321 30.046 99.75 1015.47 274.34 99.05 1.43 NA 273.95 78 0
 1 1523923200 1523941200 1020 63.736 25.706 157.82 1013.64 277.35 99.19 1.44 1014.3 275.55 100 1
 1 1523923200 1523941200 1020 60.112 21.698 1.58 1015.5 275.09 97.96 2.75 1015.9 273.15 100 3.1
 1 1523923200 1523941200 1020 60.387 22.552 10.28 1015.02 275.44 98.94 2.23 1015.5 273.75 97 NA
 1 1523923200 1523941200 1020 59.869 22.193 .19 1015.32 274.64 96.81 6.82 NA 272.85 100 5.7
 1 1523923200 1523941200 1020 59.809 22.912 .27 1014.91 274.42 98.99 6.57 1015.1 273.35 100 7.2
 1 1523923200 1523941200 1020 60.378 22.096 -.34 1015.26 274.96 99.99 2.68 1015.7 273.05 99 2.3
 1 1523923200 1523941200 1020 60.171 22.758 28.15 1014.99 274.86 99.84 2.45 NA 273.55 99 2.8
 1 1523923200 1523941200 1020 60.419 24.399 67.6 1013.74 278.3 98.52 2.6 1013.7 278.55 100 3.4
 1 1523923200 1523941200 1020 59.92 24.35 .29 1013.76 276.66 99.34 5.32 NA 277.35 100 6.1
 1 1523923200 1523941200 1020 59.949 24.926 .09 1013.33 276.48 100 4.85 1013.6 279.35 100 6.6
 1 1523923200 1523941200 1020 60.647 23.806 118.15 1014.07 277.52 99.06 2 NA 275.75 99 1.8
 1 1523923200 1523941200 1020 60.509 24.654 105.29 1013.54 278.37 99.78 2.18 1014.3 278.65 100 NA
 1 1523923200 1523941200 1020 60.891 26.929 74.24 1012.37 278.77 99.87 .42 1012.8 278.65 100 NA
 1 1523923200 1523941200 1020 60.527 27.673 14.14 1012.46 277.22 99.98 .83 NA 279.25 96 0
 1 1523923200 1523941200 1020 61.198 28.473 68.82 1012.87 276.37 94.79 3.45 1013.2 276.05 90 4
 1 1523923200 1523941200 1020 62.51 24.808 218.26 1012.51 277.27 100 .24 1013 278.25 99 1.1
 1 1523923200 1523941200 1020 60.628 25.193 72.98 1013.12 279.07 100 2.14 1013.3 280.35 100 2.9
 1 1523923200 1523941200 1020 60.116 20.298 2.85 1016.05 274.26 99.9 2.15 1016.5 272.45 100 1.9
 1 1523923200 1523941200 1020 60.291 24.568 80.6 1013.56 278.23 99.93 2.54 1013.7 278.65 100 2.8
 1 1523923200 1523941200 1020 60.178 24.787 11.95 1013.35 279.38 97.08 3.34 1013.5 280.25 97 2.8
 1 1523923200 1523941200 1020 60.304 25.549 7 1012.85 279.73 99.55 2.76 NA 280.75 100 5.2
 1 1523923200 1523941200 1020 59.844 23.248 -.06 1014.6 275.2 99.95 4.24 NA 274.75 100 NA
 1 1523923200 1523941200 1020 60.374 23.113 21.33 1014.67 276.34 97.57 2.36 NA 276.05 99 NA
 1 1523923200 1523941200 1020 60.244 24.05 56.84 1014.03 277.02 94.86 2.06 NA 277.25 99 NA
 1 1523923200 1523941200 1020 60.596 24.803 100.68 1013.43 278.54 99.93 2.7 1013.7 279.75 99 NA
 1 1523923200 1523941200 1020 61.115 24.324 88.47 1013.6 277.09 98.96 2.14 NA 276.75 100 NA
 1 1523923200 1523941200 1020 61.054 25.038 148.96 1013.25 278.08 100 2.81 NA 279.15 100 NA
 1 1523923200 1523941200 1020 60.696 26.811 33.41 1012.37 278.02 99.65 .37 NA 279.25 100 NA
 1 1523923200 1523941200 1020 62.183 22.8 161.33 1013.33 276.71 99.98 1.54 NA 276.25 100 NA
 1 1523923200 1523941200 1020 61.846 24.287 168.42 1012.96 277.24 100 1.85 NA 278.25 100 NA
 1 1523923200 1523941200 1020 61.86 24.815 133.46 1012.72 276.86 99.4 .84 NA 278.75 100 NA
 1 1523923200 1523941200 1020 61.879 26.095 138.01 1012.4 276.78 99.99 .84 NA 277.05 99 NA
 1 1523923200 1523941200 1020 62.235 30.347 112.18 1014.86 275.16 98.97 1.57 NA 275.25 75 NA
 1 1523923200 1523941200 1020 62.922 26.425 130.7 1013.21 276.89 99.73 2.06 NA 276.95 96 NA
 1 1523923200 1523941200 1020 64.143 25.423 115.05 1014.09 276.05 99.63 1.58 NA 276.35 80 NA
 1 1523923200 1523941200 1020 63.667 28.829 113.05 1015.35 274.73 99.83 1 NA 273.95 82 NA
 1 1523923200 1523941200 1020 64.664 28.057 308.05 1014.84 276.98 98.19 1.67 NA 276.55 74 .8
 1 1523923200 1523941200 1020 66.37 29.312 238.58 1016.29 275.61 90.79 2.05 NA 276.15 71 NA
 1 1523923200 1523941200 1020 66.32 29.4 277.98 1016.29 275.16 93.7 1.9 NA 275.65 72 1.6
 1 1523923200 1523941200 1020 66.53 24.65 105.24 1016.41 274.47 98.35 2.27 NA 270.85 83 NA
 1 1523923200 1523941200 1020 67.652 24.902 183.34 1018.42 272.8 85.09 2.86 NA 273.35 81 1.9
 1 1523923200 1523941200 1020 67.749 29.611 349.25 1018.02 272.41 98.7 1.86 NA 275.15 70 NA
 1 1523923200 1523941200 1020 69.043 20.851 622.37 1018.97 269.32 87.49 2.64 NA 271.65 75 NA
 1 1523923200 1523941200 1020 69.141 27.266 159.35 1019.43 271.4 93.81 1.93 NA 271.75 90 NA
 1 1523923200 1523941200 1020 69.582 28.894 115.47 1018.67 272.97 86.86 .84 NA 270.25 92 .8
 1 1523923200 1523941200 1020 69.757 27.012 160.78 1019.59 269.85 89.35 .93 NA 273.25 74 NA
 1 1523923200 1523941200 1020 61.522 28.185 84.85 1012.91 278.01 99.19 .62 NA 277.45 99 2.4
 1 1523923200 1523941200 1020 61.501 23.765 96.22 1013.59 277.14 97.66 2.13 NA 277.95 96 NA
 1 1523923200 1523941200 1020 67.997 24.21 330.16 1019.39 270.06 93.87 3.22 NA 271.65 85 2.8
 1 1523923200 1523941200 1020 66.171 29.136 324.53 1015.95 275.26 94.15 3.11 1016.1 275.15 73 NA
 1 1523923200 1523941200 1020 60.125 19.904 10.15 1016.23 274 99.02 1.22 1016.3 271.75 99 1.5
 1 1523923200 1523941200 1020 59.821 23.573 .44 1014.41 275.45 100 4.18 1014.4 275.75 100 4.4
 1 1523923200 1523941200 1020 60.464 23.65 111.66 1014.23 277.19 98.61 2.21 1014.6 276.15 100 2.9
 1 1523923200 1523941200 1020 60.105 24.975 .13 1013.24 276.89 100 4.24 1013.9 277.85 100 4
 1 1523923200 1523941200 1020 60.203 24.961 19.72 1013.25 279.43 97.74 3.17 1013.3 280.95 99 3.1
 1 1523923200 1523941200 1020 60.392 25.607 25.07 1012.83 279.16 99.82 2.04 1013 280.15 100 1.3
 1 1523923200 1523941200 1020 60.898 26.949 78.23 1012.37 278.81 99.89 .45 1012.3 278.95 99 1
 1 1523923200 1523941200 1020 61.63 21.376 .22 1014.51 274.59 99.77 1.76 1014.9 276.15 100 .8
 1 1523923200 1523941200 1020 61.855 24.805 134.06 1012.72 276.95 99.57 .95 1013 277.95 100 1.5
 1 1523923200 1523941200 1020 61.946 28.931 97.82 1013.68 276.41 98.42 2.24 1014.1 277.55 61 1
 1 1523923200 1523941200 1020 62.66 29.612 108.83 1014.87 275.71 99.53 .84 1014.6 277.05 61 2.6
 1 1523923200 1523941200 1020 63.951 22.845 .02 1013.55 276.69 99.35 4.49 1014 274.55 100 2.2
 1 1523923200 1523941200 1020 63.721 23.139 24.54 1013.36 276.33 99.65 1.06 1013.9 275.85 93 3.6
 1 1523923200 1523941200 1020 63.821 24.163 99.27 1013.34 276.3 99.78 1.19 1014.2 274.85 97 1
 1 1523923200 1523941200 1020 63.841 27.221 191.51 1014.43 276.91 97.32 1.43 1014.4 279.95 81 1.2
 1 1523923200 1523941200 1020 65.02 24.728 11.28 1014.71 273.02 98.39 1.51 NA 272.75 89 0
 1 1523923200 1523941200 1020 64.666 24.407 2.98 1014.59 273.21 99.84 .79 1015 275.05 88 3.4
 1 1523923200 1523941200 1020 65.977 26.368 158.97 1015.81 273.91 99.92 2.44 1015.2 277.85 59 1.9
 1 1523923200 1523941200 1020 65.993 29.227 269.5 1015.99 275.21 94.53 2.1 1015.8 276.45 65 2.1
 1 1523923200 1523941200 1020 67.693 24.855 189.8 1018.49 272.57 85.81 2.91 1018.9 273.55 79 3.6
 1 1523923200 1523941200 1020 67.987 24.243 316.82 1019.38 270.44 92.05 2.95 1019.5 271.85 87 2.9
 1 1523923200 1523941200 1020 68.084 27.185 261.43 1018.61 272.46 93.94 3.08 1018.7 272.55 88 1.4
 1 1523923200 1523941200 1020 61.2 26.05 100.55 1012.54 276.96 99.41 1.01 NA 278.35 100 NA
 1 1523923200 1523943600 1020 61.839 22.463 117.02 1013.92 276.35 99.98 2.05 1014.3 275.95 100 1.9
 1 1523923200 1523944800 1020 59.779 21.375 -.03 1016.01 274.63 99.73 4.51 1016.3 273.05 100 5.9
 1 1523923200 1523944800 1020 60.178 19.987 8.41 1016.27 274.56 99.5 1.52 1016.9 272.35 99 .8
 1 1523923200 1523944800 1020 60.454 22.179 10.7 1015.24 276.2 96.47 2.23 1015.8 273.75 99 1.2
 1 1523923200 1523944800 1020 60.175 24.945 13.35 1013.36 279.92 93.95 3.12 1013.6 280.45 94 3.5
 1 1523923200 1523944800 1020 60.722 21.027 -.49 1015.5 274.81 99.44 5.2 1015.7 274.95 100 4.1
 1 1523923200 1523944800 1020 61.479 21.783 12.51 1014.63 275.43 98.87 2.22 1014.9 276.65 98 1.1
 1 1523923200 1523944800 1020 60.999 24.492 101.46 1013.74 278.5 95.66 3.03 1014.1 277.05 100 4.6
 1 1523923200 1523944800 1020 62.413 22.184 109.18 1013.39 276.7 99.7 2.35 1014.2 275.95 100 2
 1 1523923200 1523944800 1020 62.398 25.671 136.49 1012.54 276.46 98.89 .25 1013.2 278.35 100 1.1
 1 1523923200 1523944800 1020 63.099 21.64 6.41 1013.16 276.8 94.99 1.1 1013.8 276.75 98 1.2
 1 1523923200 1523944800 1020 62.535 24.217 174.48 1012.69 276.18 100 .83 1013.3 276.75 99 0
 1 1523923200 1523944800 1020 63.082 25.859 108.8 1012.91 277.73 98.64 2.01 1013.9 277.75 100 0
 1 1523923200 1523944800 1020 62.893 27.633 104.44 1013.75 276.84 97.17 1.7 1013.6 277.85 83 .6
 1 1523923200 1523944800 1020 63.378 28.662 160.38 1014.63 277 97.7 1.96 1014.9 275.55 86 1.9
 1 1523923200 1523944800 1020 62.77 30.975 139.92 1015.48 275.7 95.97 1.08 1015.3 276.75 73 1.4
 1 1523923200 1523944800 1020 63.844 23.125 10.53 1013.77 276.28 98.19 1.08 1014.4 277.95 84 1.8
 1 1523923200 1523944800 1020 64.05 24.725 75.22 1014 276.28 99.02 1.22 1014.3 279.45 68 .7
 1 1523923200 1523944800 1020 64.937 25.373 7.48 1015 274.64 98.26 .66 1014.8 279.65 59 .6
 1 1523923200 1523944800 1020 65.4 26.963 122.13 1015.44 275.4 99.93 1.85 1015.4 275.35 68 1.4
 1 1523923200 1523944800 1020 64.931 28.747 222.51 1015.14 276.21 97.34 .45 1015.1 275.65 93 1.1
 1 1523923200 1523944800 1020 65.847 24.174 10.94 1015.92 274.23 97.78 2.96 1016 274.45 70 .9
 1 1523923200 1523944800 1020 66.773 23.963 74.13 1016.97 275.35 85.23 2.28 1017.3 275.95 67 2.6
 1 1523923200 1523944800 1020 66.562 25.838 168.67 1016.56 275 94.02 2.48 NA 277.35 61 NA
 1 1523923200 1523944800 1020 67.367 26.629 194.67 1017.77 274.23 84.14 2.9 1018.3 275.65 69 2.3
 1 1523923200 1523944800 1020 66.716 27.159 214.43 1016.95 274.2 99.62 2.33 1016.6 279.15 52 1.7
 1 1523923200 1523944800 1020 66.834 28.674 206.6 1016.99 274.09 98.84 .56 1016.9 277.75 64 1.8
 1 1523923200 1523944800 1020 69.049 20.791 567.59 1018.99 270.09 84.66 1.4 1020.6 267.35 93 0
 1 1523923200 1523944800 1020 69.756 27.007 154.75 1019.31 271.04 85.2 .97 1019.9 273.15 73 2.6
 1 1523923200 1523944800 1020 68.849 28.299 144.27 1018.86 271.62 84.29 1.41 1019.4 271.45 94 1.4
 1 1523923200 1523944800 1020 64.217 27.752 157.28 1015.09 275.55 97.05 1.95 1014.5 280.15 77 0
 1 1523923200 1523944800 1020 59.959 19.954 .07 1016.47 273.68 100 2.48 1016.8 272.45 100 1.8
 1 1523923200 1523944800 1020 60.301 19.131 .05 1016.47 273.13 100 2.4 1016.4 271.65 100 0
 1 1523923200 1523944800 1020 59.505 20.347 -.02 1016.68 273.38 100 2.87 1016.5 274.65 100 0
 1 1523923200 1523944800 1020 60.258 20.747 4.38 1015.86 275.18 99.46 2.94 1016.4 273.15 100 2.8
 1 1523923200 1523944800 1020 59.774 22.949 .15 1015.03 274.55 99.49 5.79 1015.4 273.75 100 7.2
 1 1523923200 1523944800 1020 60.327 24.957 53.08 1013.41 279.4 96.99 3.47 1013.7 280.05 100 4.1
 1 1523923200 1523944800 1020 59.931 24.014 .19 1014.16 276.63 97.49 4.36 1014.2 277.25 99 2.4
 1 1523923200 1523944800 1020 59.985 25.599 -.06 1013.15 276.25 100 4.55 1013.4 278.55 100 6.9
 1 1523923200 1523944800 1020 60.204 25.625 .48 1012.96 278.21 99.99 3.01 1013.1 278.75 99 5.2
 1 1523923200 1523944800 1020 60.375 26.959 -.27 1012.45 275.65 100 1.91 1012.7 278.05 95 3.2
 1 1523923200 1523944800 1020 60.275 26.445 -.33 1012.59 277.09 100 2.4 1012.9 277.55 100 3.1
 1 1523923200 1523944800 1020 60.287 27.185 -.05 1012.45 274.34 100 2.11 1012.3 276.05 88 3.8
 1 1523923200 1523944800 1020 60.814 23.498 114.38 1014.4 276.52 99.73 2.53 1014.8 276.45 100 3.9
 1 1523923200 1523944800 1020 61.418 23.618 113.6 1013.79 277.22 99.28 2.23 1014.2 276.75 100 2.1
 1 1523923200 1523944800 1020 60.962 25.631 83.13 1012.98 278.94 97.96 2.41 1013 280.55 100 0
 1 1523923200 1523944800 1020 61.044 28.151 85.21 1012.3 279.83 98.53 2 1012.7 279.95 79 2.1
 1 1523923200 1523944800 1020 61.689 27.202 117.9 1012.42 277.27 99.55 1.7 1012.8 281.45 86 1.6
 1 1523923200 1523944800 1020 63.435 21.069 .08 1013.87 275.3 97.02 4.56 1014.4 274.05 95 3.9
 1 1523923200 1523944800 1020 63.12 23.044 44.24 1012.98 275.64 99.5 .54 1013.1 277.35 100 1.3
 1 1523923200 1523944800 1020 63.008 27.799 86.42 1013.96 275.82 95.28 1.92 1014.3 275.45 88 0
 1 1523923200 1523944800 1020 63.751 22.523 .07 1013.81 275.01 99.99 2.05 1014.2 274.55 94 NA
 1 1523923200 1523944800 1020 64.331 23.446 -.03 1014.18 274.08 99.88 4.8 1014.7 274.35 91 3.9
 1 1523923200 1523944800 1020 64.283 27.671 135.36 1015.05 276.38 98.1 1.71 1014.7 279.05 77 0
 1 1523923200 1523944800 1020 65.385 24.096 -.56 1015.38 271.25 100 2.7 1015.4 271.85 83 2.2
 1 1523923200 1523944800 1020 65.04 24.561 1.39 1015.04 272.9 99.29 1.44 1015.2 271.75 95 2.2
 1 1523923200 1523944800 1020 65.673 24.515 .39 1015.55 274.36 99.04 2.74 1015.6 274.65 67 4
 1 1523923200 1523944800 1020 68.613 27.419 155.74 1019.02 272.45 92.34 1.44 1019.4 273.95 78 2.1
 1 1523923200 1523944800 1020 63.142 31.044 197.59 1015.64 276.25 98.54 1.1 1015 278.75 52 1.6
 1 1523923200 1523944800 1020 64.112 28.336 155.57 1015.57 275.13 99.39 .75 1015 277.85 70 .6
 1 1523923200 1523944800 1020 64.298 30.171 197.73 1015.69 276.16 98.71 .62 1014.7 281.25 61 0
 1 1523923200 1523944800 1020 64.612 23.897 -.03 1014.54 271.96 98.82 2.35 1014.9 273.65 90 3.9
 1 1523923200 1523944800 1020 64.684 25.089 50.28 1014.65 274.68 98.65 .77 1014.6 277.25 77 .8
 1 1523923200 1523944800 1020 64.501 26.424 116.92 1014.81 275.68 98.16 1.47 1014.8 279.15 61 .8
 1 1523923200 1523944800 1020 65.575 28.218 204.74 1015.87 274.43 98.68 .96 NA 276.95 63 .8
 1 1523923200 1523944800 1020 66.166 29.152 336.48 1016.15 275.9 91.81 3.29 NA 274.55 74 6.2
 1 1523923200 1523944800 1020 66.498 25.709 100.85 1016.58 274.95 95.17 2.33 1016.6 278.75 55 1.5
 1 1523923200 1523944800 1020 66.579 26.011 117.63 1016.6 275.26 94.23 2.27 1016.6 279.15 51 1.9
 1 1523923200 1523944800 1020 67.286 28.177 187.64 1017.28 274.99 95.84 1.75 NA 277.25 62 2.2
 1 1523923200 1523944800 1020 67.022 27.218 248.83 1017.18 274.22 97.42 1.65 1017.1 275.15 68 NA
 1 1523923200 1523944800 1020 67.162 29.178 252.86 1017.31 274.43 91.59 2.5 1017.4 278.15 59 1.5
 1 1523923200 1523944800 1020 68.063 24.033 493.56 1018.65 270 96.11 5.86 1019.8 271.15 98 1.8
 1 1523923200 1523944800 1020 67.973 24.116 402.09 1019.06 269.81 96.34 5.49 1018.7 271.55 88 7.6
 1 1523923200 1523944800 1020 68 24.24 304.35 1019.52 270.39 94.77 2.94 1019.7 272.85 80 1.6
 1 1523923200 1523944800 1020 68.17 25.783 275.2 1019.06 272.12 88.34 2.59 NA 272.35 88 2.5
 1 1523923200 1523944800 1020 67.822 27.746 260.25 1018.43 271.78 94.69 2.54 NA 271.05 87 3.3
 1 1523923200 1523944800 1020 68.415 27.413 319.58 1018.81 271.8 98.57 2.99 NA 272.65 83 NA
 1 1523923200 1523944800 1020 68.434 27.444 336.86 1018.85 271.53 99.1 3.03 1019.5 270.35 98 3.4
 1 1523923200 1523944800 1020 68.478 28.301 183.52 1018.6 273.51 92.02 1.16 1019 273.85 79 1.3
 1 1523923200 1523944800 1020 68.603 23.576 392.99 1020.06 269.8 96.68 1.95 1020.5 269.25 97 2
 1 1523923200 1523944800 1020 68.903 25.736 234.91 1019.47 271.17 92.3 1.27 1019.5 273.05 79 .7
 1 1523923200 1523944800 1020 70.082 27.897 112.16 1018.87 272.08 86.61 .94 1019.2 275.85 64 1.1
 1 1523923200 1523944800 1020 69.072 27.493 128.61 1018.99 272.64 90.29 2.29 NA 273.35 77 1.3
 1 1523923200 1523944800 1020 69.049 27.757 121.49 1018.96 271.15 88.4 1.37 1019.1 272.65 86 0
 1 1523923200 1523944800 1020 61.145 21.303 -.1 1015.09 274.1 98.65 4.25 1015.5 274.85 99 4.8
 1 1523923200 1523944800 1020 61.253 22.346 45.06 1014.52 275.56 99.7 1.63 1014.9 275.75 99 1.2
 1 1523923200 1523944800 1020 61.466 23.747 100.12 1013.67 277.41 98.53 2.21 1014 277.85 100 NA
 1 1523923200 1523944800 1020 61.265 25.52 84.9 1012.87 276.68 99.97 2.39 1013.1 276.05 100 .9
 1 1523923200 1523944800 1020 61.217 25.133 148.76 1013.2 278.17 99.98 2.18 1013.8 278.35 100 2.4
 1 1523923200 1523944800 1020 61.039 28.564 47.78 1012.43 279.89 99.26 3.08 1013 279.15 83 2.3
 1 1523923200 1523944800 1020 61.058 28.209 82.14 1012.31 279.84 97.54 2.11 1012.7 280.05 80 2.8
 1 1523923200 1523944800 1020 61.445 29.461 72.16 1013.44 277.18 99.93 2.9 1014 277.15 78 1.7
 1 1523923200 1523944800 1020 62.334 21.191 .34 1013.89 274.83 99.43 3.15 1014.2 275.75 99 2.2
 1 1523923200 1523944800 1020 62.203 21.17 .11 1013.98 274.62 98.51 3.21 1014.6 275.65 100 3.1
 1 1523923200 1523944800 1020 61.839 22.464 117.06 1013.87 276.4 99.98 1.97 1014.4 276.15 100 1.4
 1 1523923200 1523944800 1020 62.328 23.542 147.26 1013.01 276.96 99.98 1.67 NA 277.25 100 2.6
 1 1523923200 1523944800 1020 61.518 23.754 96.63 1013.62 276.75 96.84 1.91 1014.2 276.45 100 3.3
 1 1523923200 1523944800 1020 61.704 25.505 86.91 1012.52 274.85 100 .99 NA 276.15 NA .7
 1 1523923200 1523944800 1020 61.892 27.885 91.4 1012.9 277.48 98.42 1.43 1013.4 279.35 81 1.9
 1 1523923200 1523944800 1020 62.322 27.908 82.51 1012.93 277.75 98.89 2.37 1013.6 276.55 88 2
 1 1523923200 1523944800 1020 62.063 28.566 65.09 1013.37 275.79 94.7 2.03 1013.9 276.65 73 1.9
 1 1523923200 1523944800 1020 61.802 29.315 70.69 1013.64 275.73 95.39 1.36 1014 279.45 58 NA
 1 1523923200 1523944800 1020 62.934 21.185 1.13 1013.33 276.75 97.26 1.12 1013.9 274.65 99 3.3
 1 1523923200 1523944800 1020 62.978 20.74 -.27 1013.51 276.28 97.67 3.98 1014.1 274.45 98 6.2
 1 1523923200 1523944800 1020 62.938 22.489 40.62 1012.98 275.94 99.95 .65 1013.6 277.75 100 0
 1 1523923200 1523944800 1020 63.446 24.444 166.65 1013.06 277.02 99.99 1.84 NA 276.95 97 0
 1 1523923200 1523944800 1020 63.089 24.261 188.61 1012.87 276.89 99.97 .73 1013.5 278.45 98 NA
 1 1523923200 1523944800 1020 63.143 27.313 83.71 1013.74 276.3 99.75 2.45 1014.1 275.35 94 1.5
 1 1523923200 1523944800 1020 62.799 27.905 78.26 1013.56 276.23 94.44 2.75 1013.6 275.35 94 3
 1 1523923200 1523944800 1020 63.232 29.234 123.49 1015.31 273.71 93.3 1.11 NA 275.65 79 0
 1 1523923200 1523944800 1020 62.546 29.668 62.31 1014.49 273.6 98.3 1.39 1014.5 275.35 77 3.2
