# COMMAND: Rscript --vanilla /metfark/config/splus/temp /lustre/storeA/project/nwp/fark/2018/04/19/meps_temp_002d.table /lustre/storeA/project/nwp/fark/2018/04/19/meps_temp_002d/
#
# TYPE:temp
#
# ATTRIBUTES:14
# _n:3
# title_string1:Temperature
# title_string2:Relative Humidity
# title_string3:Wind Speed
# axis_string1:T (K)
# axis_string2:Rh (%)
# axis_string3:FF (m/s)
# file_string1:t
# file_string2:rh
# file_string3:ff
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:1
# 1:MEPS 2.5km
#
# COLUMNS:14
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_wmo*1000 + obs_id
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# pressure_hpa:round(pres,0.01)
# altitude_meter:round(geopot/9.81,0.1)
# model_variable1:round(temp,0.01)
# model_variable2:round(rh*100,0.01)
# model_variable3:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_temp,0.01)
# obs_variable2:round(obs_rh,0.01)
# obs_variable3:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg pressure_hpa altitude_meter model_variable1 model_variable2 model_variable3 obs_variable1 obs_variable2 obs_variable3
 1 1523923200 1523923200 22217 67.17 32.35 200 27.2 220.89 7.16 18.84 220.1 207.1 19
 1 1523923200 1523923200 22217 67.17 32.35 150 27.2 220.44 2.85 16.79 219.9 204.9 18
 1 1523923200 1523923200 22217 67.17 32.35 100 27.2 218.45 2.02 14.16 218.5 201.5 15
 1 1523923200 1523923200 22217 67.17 32.35 70 27.2 217.24 1.63 10.03 217.3 199.3 12
 1 1523923200 1523923200 22217 67.17 32.35 58.8 27.2 216.79 1.48 8.84 217.7 198.7 NA
 1 1523923200 1523923200 22217 67.17 32.35 54.4 27.2 216.61 1.43 8.45 NA NA 9
 1 1523923200 1523923200 22217 67.17 32.35 50 27.2 216.43 1.37 8.13 215.5 197.5 8
 1 1523923200 1523923200 22271 67.88 44.17 1000 8.2 268.6 52.3 5.41 268.3 266.3 3
 1 1523923200 1523923200 22271 67.88 44.17 951 8.2 265.91 80.03 3.08 NA NA 5
 1 1523923200 1523923200 22271 67.88 44.17 943 8.2 265.47 84.55 2.72 264.9 260.4 NA
 1 1523923200 1523923200 22271 67.88 44.17 931 8.2 264.81 91.34 2.18 265.1 260.2 NA
 1 1523923200 1523923200 22271 67.88 44.17 925 8.2 264.49 94.74 1.92 265.1 260.9 4
 1 1523923200 1523923200 22271 67.88 44.17 918 8.2 264.19 95.23 1.73 265.5 262 NA
 1 1523923200 1523923200 22271 67.88 44.17 904 8.2 263.6 96.21 1.98 NA NA 4
 1 1523923200 1523923200 22271 67.88 44.17 878 8.2 262.51 98.03 3.74 264.1 262.5 6
 1 1523923200 1523923200 22271 67.88 44.17 855 8.2 261.54 99.64 5.65 263.3 261.8 NA
 1 1523923200 1523923200 22271 67.88 44.17 850 8.2 261.33 99.99 6.08 262.9 261.4 7
 1 1523923200 1523923200 22271 67.88 44.17 798 8.2 260.01 98.4 7.69 258.9 257.1 NA
 1 1523923200 1523923200 22271 67.88 44.17 722 8.2 258.25 97.79 9.86 257.5 256 NA
 1 1523923200 1523923200 22271 67.88 44.17 701 8.2 257.76 97.63 10.52 258.1 256.6 NA
 1 1523923200 1523923200 22271 67.88 44.17 700 8.2 257.74 97.62 10.55 257.9 256.4 11
 1 1523923200 1523923200 22271 67.88 44.17 665 8.2 255.47 86.56 11.98 255.9 254.6 NA
 1 1523923200 1523923200 22271 67.88 44.17 653 8.2 254.69 82.77 12.48 256.1 254.8 NA
 1 1523923200 1523923200 22271 67.88 44.17 647 8.2 254.3 80.87 12.73 NA NA 16
 1 1523923200 1523923200 22271 67.88 44.17 630 8.2 253.2 75.5 13.44 255.9 252.1 NA
 1 1523923200 1523923200 22271 67.88 44.17 628 8.2 253.07 74.87 13.52 NA NA 18
 1 1523923200 1523923200 22271 67.88 44.17 529 8.2 246.66 43.6 17.72 NA NA 20
 1 1523923200 1523923200 22271 67.88 44.17 528 8.2 246.6 43.28 17.76 249.7 233.7 NA
 1 1523923200 1523923200 22271 67.88 44.17 500 8.2 244.78 34.44 18.96 245.5 231.5 21
 1 1523923200 1523923200 22271 67.88 44.17 433 8.2 237.22 52.17 22.31 239.1 229.1 NA
 1 1523923200 1523923200 22271 67.88 44.17 400 8.2 233.49 60.9 24.11 234.1 225.1 24
 1 1523923200 1523923200 22271 67.88 44.17 363 8.2 228.39 69.84 23.87 229.5 221.5 NA
 1 1523923200 1523923200 22271 67.88 44.17 306 8.2 220.55 83.61 23.76 220.1 213.1 NA
 1 1523923200 1523923200 22271 67.88 44.17 300 8.2 219.72 85.06 23.77 219.3 211.3 24
 1 1523923200 1523923200 22271 67.88 44.17 276 8.2 218.72 68.5 24.05 NA NA 24
 1 1523923200 1523923200 22271 67.88 44.17 272 8.2 218.55 65.74 24.13 216.7 209.7 24
 1 1523923200 1523923200 22271 67.88 44.17 262 8.2 218.13 58.84 24.36 216.3 209.3 NA
 1 1523923200 1523923200 22271 67.88 44.17 250 8.2 217.63 50.56 24.71 217.3 210.3 24
 1 1523923200 1523923200 22271 67.88 44.17 220 8.2 219.74 23.77 24.69 217.3 210.3 NA
 1 1523923200 1523923200 22271 67.88 44.17 213 8.2 220.24 17.52 24.69 NA NA 27
 1 1523923200 1523923200 22271 67.88 44.17 200 8.2 221.16 5.91 24.68 219.5 211.5 27
 1 1523923200 1523923200 22271 67.88 44.17 193 8.2 221.1 5.41 24.43 221.9 213.9 NA
 1 1523923200 1523923200 22271 67.88 44.17 187 8.2 221.06 4.97 24.21 NA NA 26
 1 1523923200 1523923200 22271 67.88 44.17 154 8.2 220.82 2.6 23.04 NA NA 24
 1 1523923200 1523923200 22271 67.88 44.17 150 8.2 220.79 2.31 22.9 220.9 211.9 24
 1 1523923200 1523923200 22271 67.88 44.17 145 8.2 220.74 2.24 22.6 NA NA 24
 1 1523923200 1523923200 22271 67.88 44.17 101 8.2 220.28 1.62 20.03 NA NA 20
 1 1523923200 1523923200 22271 67.88 44.17 100 8.2 220.27 1.61 19.97 220.3 208.3 20
 1 1523923200 1523923200 22271 67.88 44.17 82.5 8.2 219.57 1.42 18.01 218.1 206.1 NA
 1 1523923200 1523923200 22271 67.88 44.17 78.5 8.2 219.41 1.38 17.59 NA NA 19
 1 1523923200 1523923200 22271 67.88 44.17 70 8.2 219.07 1.28 16.75 219.5 206.5 18
 1 1523923200 1523923200 22271 67.88 44.17 51.9 8.2 218.34 1.09 15.19 219.3 206.3 NA
 1 1523923200 1523923200 22271 67.88 44.17 50 8.2 218.27 1.07 15.05 219.1 206.1 18
 1 1523923200 1523923200 22522 64.95 34.65 1000 7.9 274.81 73.32 5.89 275.2 270.7 5
 1 1523923200 1523923200 22522 64.95 34.65 997 7.9 274.9 73.88 5.65 275.2 270.7 NA
 1 1523923200 1523923200 22522 64.95 34.65 993 7.9 275.01 74.62 5.32 277.2 272.2 NA
 1 1523923200 1523923200 22522 64.95 34.65 972 7.9 275.61 78.51 3.66 281.4 274.4 6
 1 1523923200 1523923200 22522 64.95 34.65 958 7.9 276.01 81.1 2.64 281.4 274.4 NA
 1 1523923200 1523923200 22522 64.95 34.65 925 7.9 276.95 87.22 1.64 278.8 267.8 2
 1 1523923200 1523923200 22522 64.95 34.65 924 7.9 276.88 86.76 1.65 NA NA 2
 1 1523923200 1523923200 22522 64.95 34.65 887 7.9 274.49 69.73 2.3 276.2 264.2 NA
 1 1523923200 1523923200 22522 64.95 34.65 854 7.9 272.36 54.54 3.02 NA NA 3
 1 1523923200 1523923200 22522 64.95 34.65 850 7.9 272.11 52.7 3.11 273.2 263.2 3
 1 1523923200 1523923200 22522 64.95 34.65 794 7.9 269.5 20.77 7.13 268.3 262.3 NA
 1 1523923200 1523923200 22522 64.95 34.65 790 7.9 269.26 23.15 7.27 267.9 261.9 NA
 1 1523923200 1523923200 22522 64.95 34.65 746 7.9 266.6 49.4 8.79 266.9 255.9 NA
 1 1523923200 1523923200 22522 64.95 34.65 700 7.9 263.82 76.85 10.39 263.5 256.5 10
 1 1523923200 1523923200 22522 64.95 34.65 676 7.9 262.17 71.83 11.52 NA NA 9
 1 1523923200 1523923200 22522 64.95 34.65 675 7.9 262.1 71.62 11.57 262.5 258.7 NA
 1 1523923200 1523923200 22522 64.95 34.65 666 7.9 261.48 69.74 12 262.3 258.5 NA
 1 1523923200 1523923200 22522 64.95 34.65 658 7.9 260.93 68.07 12.38 NA NA 12
 1 1523923200 1523923200 22522 64.95 34.65 574 7.9 255.15 50.51 16.37 252.7 249.4 NA
 1 1523923200 1523923200 22522 64.95 34.65 558 7.9 254.05 47.17 17.13 253.1 249.7 NA
 1 1523923200 1523923200 22522 64.95 34.65 548 7.9 253.36 45.08 17.61 NA NA 14
 1 1523923200 1523923200 22522 64.95 34.65 530 7.9 252.13 41.32 18.46 252.9 246.9 NA
 1 1523923200 1523923200 22522 64.95 34.65 504 7.9 250.34 35.88 19.7 250.7 242.7 NA
 1 1523923200 1523923200 22522 64.95 34.65 500 7.9 250.06 35.05 19.89 250.5 242.5 23
 1 1523923200 1523923200 22522 64.95 34.65 467 7.9 246.17 42.23 21.37 247.1 240.1 NA
 1 1523923200 1523923200 22522 64.95 34.65 465 7.9 245.94 42.66 21.46 NA NA 25
 1 1523923200 1523923200 22522 64.95 34.65 400 7.9 238.27 56.81 24.4 237.3 232.3 24
 1 1523923200 1523923200 22522 64.95 34.65 371 7.9 233.67 61.06 25.01 233.3 228.9 NA
 1 1523923200 1523923200 22522 64.95 34.65 313 7.9 224.46 69.58 26.26 223.1 218.7 NA
 1 1523923200 1523923200 22522 64.95 34.65 300 7.9 222.4 71.49 26.55 221.5 217 25
 1 1523923200 1523923200 22522 64.95 34.65 263 7.9 217.64 66.27 25.63 NA NA 27
 1 1523923200 1523923200 22522 64.95 34.65 256 7.9 216.74 65.28 25.46 214.5 210 26
 1 1523923200 1523923200 22522 64.95 34.65 250 7.9 215.96 64.43 25.32 214.5 210 25
 1 1523923200 1523923200 22522 64.95 34.65 218 7.9 217.54 32.12 22.07 214.7 210.1 NA
 1 1523923200 1523923200 22522 64.95 34.65 200 7.9 218.43 13.95 20.41 217.1 212.6 21
 1 1523923200 1523923200 22522 64.95 34.65 190 7.9 218.63 11.81 20.06 NA NA 20
 1 1523923200 1523923200 22522 64.95 34.65 179 7.9 218.86 9.45 19.7 220.1 215.2 NA
 1 1523923200 1523923200 22522 64.95 34.65 150 7.9 219.46 3.23 18.85 219.3 214.3 17
 1 1523923200 1523923200 22522 64.95 34.65 147 7.9 219.33 3.18 18.58 NA NA 17
 1 1523923200 1523923200 22522 64.95 34.65 132 7.9 218.68 2.92 17.27 NA NA 18
 1 1523923200 1523923200 22522 64.95 34.65 102 7.9 217.38 2.41 14.82 NA NA 14
 1 1523923200 1523923200 22522 64.95 34.65 100 7.9 217.29 2.37 14.67 216.5 210.5 15
 1 1523923200 1523923200 22522 64.95 34.65 89.6 7.9 216.96 2.2 13.36 NA NA 15
 1 1523923200 1523923200 22522 64.95 34.65 70 7.9 216.33 1.86 11.26 216.5 209.5 14
 1 1523923200 1523923200 22522 64.95 34.65 61.1 7.9 216.05 1.71 10.52 NA NA 10
 1 1523923200 1523923200 22522 64.95 34.65 53.9 7.9 215.82 1.59 10.06 NA NA 11
 1 1523923200 1523923200 22522 64.95 34.65 50 7.9 215.69 1.52 9.86 214.7 207.7 10
 1 1523923200 1523923200 22543 64.62 40.52 1000 14 272.63 74.83 5.45 272.7 268.1 3
 1 1523923200 1523923200 22543 64.62 40.52 975 14 272.37 67.61 4.08 275.8 269.8 NA
 1 1523923200 1523923200 22543 64.62 40.52 971 14 272.33 66.46 3.92 NA NA 4
 1 1523923200 1523923200 22543 64.62 40.52 945 14 272.05 58.95 3.59 NA NA 3
 1 1523923200 1523923200 22543 64.62 40.52 925 14 271.84 53.18 4.19 272.3 263.3 3
 1 1523923200 1523923200 22543 64.62 40.52 916 14 271.21 56.18 3.79 271.3 262.3 NA
 1 1523923200 1523923200 22543 64.62 40.52 871 14 268.06 71.18 2.56 NA NA 3
 1 1523923200 1523923200 22543 64.62 40.52 866 14 267.71 72.84 2.55 267.7 261.7 NA
 1 1523923200 1523923200 22543 64.62 40.52 850 14 266.59 78.18 2.77 267.5 261.5 4
 1 1523923200 1523923200 22543 64.62 40.52 801 14 266.23 75.55 6.93 267.1 261.1 NA
 1 1523923200 1523923200 22543 64.62 40.52 700 14 261.82 79.29 10.76 262.3 259.6 10
 1 1523923200 1523923200 22543 64.62 40.52 678 14 260.22 80.26 11.92 261.7 259.2 NA
 1 1523923200 1523923200 22543 64.62 40.52 589 14 253.73 84.17 16.6 NA NA 13
 1 1523923200 1523923200 22543 64.62 40.52 585 14 253.43 84.34 16.81 252.3 249.7 NA
 1 1523923200 1523923200 22543 64.62 40.52 518 14 248.55 87.28 20.33 248.9 242.9 NA
 1 1523923200 1523923200 22543 64.62 40.52 500 14 247.23 88.08 21.28 247.5 241.5 22
 1 1523923200 1523923200 22543 64.62 40.52 426 14 239.7 94.94 29.85 241.1 233.1 NA
 1 1523923200 1523923200 22543 64.62 40.52 422 14 239.3 95.31 30.31 NA NA 31
 1 1523923200 1523923200 22543 64.62 40.52 400 14 237.06 97.35 32.88 236.7 230.7 33
 1 1523923200 1523923200 22543 64.62 40.52 389 14 235.39 95.63 33.51 235.7 229.7 NA
 1 1523923200 1523923200 22543 64.62 40.52 357 14 230.55 90.64 35.36 229.9 225.1 NA
 1 1523923200 1523923200 22543 64.62 40.52 350 14 229.49 89.55 35.76 NA NA 34
 1 1523923200 1523923200 22543 64.62 40.52 323 14 225.4 85.33 37.32 226.5 221.9 NA
 1 1523923200 1523923200 22543 64.62 40.52 311 14 223.59 83.46 38.01 222.7 218.4 NA
 1 1523923200 1523923200 22543 64.62 40.52 300 14 221.92 81.74 38.64 221.7 217.3 33
 1 1523923200 1523923200 22543 64.62 40.52 269 14 218.36 59.58 36.5 NA NA 35
 1 1523923200 1523923200 22543 64.62 40.52 251 14 216.29 46.71 35.32 212.3 208.1 33
 1 1523923200 1523923200 22543 64.62 40.52 250 14 216.17 46 35.26 212.3 208.2 33
 1 1523923200 1523923200 22543 64.62 40.52 203 14 218.6 13.62 25.77 NA NA 22
 1 1523923200 1523923200 22543 64.62 40.52 200 14 218.76 11.55 25.2 217.1 212.6 23
 1 1523923200 1523923200 22543 64.62 40.52 173 14 219.27 6.84 23.4 219.1 214.1 NA
 1 1523923200 1523923200 22543 64.62 40.52 150 14 219.7 2.84 21.97 217.7 211.7 22
 1 1523923200 1523923200 22543 64.62 40.52 113 14 218.51 2.31 18.56 NA NA 20
 1 1523923200 1523923200 22543 64.62 40.52 100 14 218.09 2.13 17.41 217.5 209.5 17
 1 1523923200 1523923200 22543 64.62 40.52 76 14 217.5 1.73 14.69 NA NA 17
 1 1523923200 1523923200 22543 64.62 40.52 70 14 217.35 1.63 14.09 217.7 208.7 16
 1 1523923200 1523923200 22543 64.62 40.52 66.2 14 217.26 1.56 13.73 NA NA 16
 1 1523923200 1523923200 22543 64.62 40.52 50 14 216.86 1.29 12.4 216.1 206.1 11
 1 1523923200 1523923200 22820 61.82 34.27 1000 65 278.28 61.55 3.16 276.4 268.4 2
 1 1523923200 1523923200 22820 61.82 34.27 996 65 278.3 61.89 2.9 276.4 269.4 NA
 1 1523923200 1523923200 22820 61.82 34.27 976 65 278.39 63.59 1.66 282 270 NA
 1 1523923200 1523923200 22820 61.82 34.27 962 65 278.45 64.78 .99 NA NA 4
 1 1523923200 1523923200 22820 61.82 34.27 925 65 278.6 67.94 2.23 279 264 3
 1 1523923200 1523923200 22820 61.82 34.27 897 65 277.11 72.29 3.02 277 262 NA
 1 1523923200 1523923200 22820 61.82 34.27 889 65 276.68 73.53 3.24 NA NA 3
 1 1523923200 1523923200 22820 61.82 34.27 867 65 275.5 76.94 3.86 NA NA 5
 1 1523923200 1523923200 22820 61.82 34.27 850 65 274.6 79.58 4.33 273.6 265.6 4
 1 1523923200 1523923200 22820 61.82 34.27 845 65 274.29 80.24 4.25 NA NA 4
 1 1523923200 1523923200 22820 61.82 34.27 821 65 272.84 83.39 3.83 NA NA 6
 1 1523923200 1523923200 22820 61.82 34.27 804 65 271.82 85.63 3.53 270.5 267.1 NA
 1 1523923200 1523923200 22820 61.82 34.27 788 65 270.82 79.18 3.68 269.9 267.1 NA
 1 1523923200 1523923200 22820 61.82 34.27 776 65 270.06 72.2 3.9 NA NA 6
 1 1523923200 1523923200 22820 61.82 34.27 757 65 268.86 61.15 4.26 NA NA 7
 1 1523923200 1523923200 22820 61.82 34.27 721 65 266.58 40.21 4.94 266.9 258.9 NA
 1 1523923200 1523923200 22820 61.82 34.27 700 65 265.26 28 5.35 264.7 257.7 6
 1 1523923200 1523923200 22820 61.82 34.27 695 65 264.92 28.2 5.47 NA NA 6
 1 1523923200 1523923200 22820 61.82 34.27 659 65 262.46 29.64 6.34 262.5 257.5 NA
 1 1523923200 1523923200 22820 61.82 34.27 640 65 261.16 30.4 6.8 NA NA 8
 1 1523923200 1523923200 22820 61.82 34.27 636 65 260.89 30.56 6.9 261.9 247.9 NA
 1 1523923200 1523923200 22820 61.82 34.27 572 65 256.52 33.13 8.44 NA NA 10
 1 1523923200 1523923200 22820 61.82 34.27 556 65 255.42 33.77 8.83 NA NA 11
 1 1523923200 1523923200 22820 61.82 34.27 529 65 253.58 34.85 9.48 254.1 239.1 NA
 1 1523923200 1523923200 22820 61.82 34.27 512 65 252.42 35.53 9.9 251.3 237.3 NA
 1 1523923200 1523923200 22820 61.82 34.27 510 65 252.28 35.61 9.94 NA NA 13
 1 1523923200 1523923200 22820 61.82 34.27 500 65 251.6 36.01 10.19 250.5 237.5 11
 1 1523923200 1523923200 22820 61.82 34.27 495 65 250.96 35.84 10.17 NA NA 10
 1 1523923200 1523923200 22820 61.82 34.27 482 65 249.3 35.42 10.12 NA NA 11
 1 1523923200 1523923200 22820 61.82 34.27 462 65 246.75 34.76 10.04 NA NA 10
 1 1523923200 1523923200 22820 61.82 34.27 446 65 244.71 34.23 9.98 244.7 230.7 NA
 1 1523923200 1523923200 22820 61.82 34.27 411 65 240.25 33.08 9.86 NA NA 10
 1 1523923200 1523923200 22820 61.82 34.27 400 65 238.85 32.72 9.82 237.9 223.9 10
 1 1523923200 1523923200 22820 61.82 34.27 366 65 233.55 38.66 11.13 231.9 219.9 NA
 1 1523923200 1523923200 22820 61.82 34.27 342 65 229.8 42.86 12.07 NA NA 11
 1 1523923200 1523923200 22820 61.82 34.27 300 65 223.26 50.2 13.74 222.1 211.1 14
 1 1523923200 1523923200 22820 61.82 34.27 282 65 220.76 52.75 15.1 218.5 208.5 NA
 1 1523923200 1523923200 22820 61.82 34.27 250 65 216.32 57.29 17.58 215.9 205.9 20
 1 1523923200 1523923200 22820 61.82 34.27 247 65 216.3 55.24 17.6 NA NA 21
 1 1523923200 1523923200 22820 61.82 34.27 236 65 216.23 47.71 17.69 214.3 204.3 21
 1 1523923200 1523923200 22820 61.82 34.27 232 65 216.21 44.97 17.73 NA NA 20
 1 1523923200 1523923200 22820 61.82 34.27 217 65 216.11 34.7 17.86 NA NA 19
 1 1523923200 1523923200 22820 61.82 34.27 200 65 216 23.07 18.01 216.1 206.1 20
 1 1523923200 1523923200 22820 61.82 34.27 190 65 216.42 19.1 17.5 NA NA 18
 1 1523923200 1523923200 22820 61.82 34.27 166 65 217.44 9.6 16.46 219.1 209.1 NA
 1 1523923200 1523923200 22820 61.82 34.27 157 65 217.83 6.03 16.15 NA NA 16
 1 1523923200 1523923200 22820 61.82 34.27 150 65 218.12 3.26 15.95 217.1 207.1 17
 1 1523923200 1523923200 22820 61.82 34.27 147 65 217.98 3.23 15.79 NA NA 18
 1 1523923200 1523923200 22820 61.82 34.27 102 65 215.9 2.88 13.53 NA NA 16
 1 1523923200 1523923200 22820 61.82 34.27 101 65 215.85 2.87 13.48 215.1 204.1 NA
 1 1523923200 1523923200 22820 61.82 34.27 100 65 215.81 2.86 13.43 215.3 204.3 16
 1 1523923200 1523923200 22820 61.82 34.27 89.5 65 215.54 2.65 12.43 NA NA 14
 1 1523923200 1523923200 22820 61.82 34.27 78.8 65 215.26 2.43 11.46 NA NA 12
 1 1523923200 1523923200 22820 61.82 34.27 73.4 65 215.12 2.33 11 212.9 201.9 NA
 1 1523923200 1523923200 22820 61.82 34.27 70 65 215.04 2.26 10.72 213.9 202.9 17
 1 1523923200 1523923200 22820 61.82 34.27 69.2 65 215.01 2.24 10.66 NA NA 18
 1 1523923200 1523923200 22820 61.82 34.27 54.3 65 214.63 1.94 9.59 216.9 204.9 NA
 1 1523923200 1523923200 22820 61.82 34.27 52.9 65 214.6 1.91 9.5 NA NA 8
 1 1523923200 1523923200 22820 61.82 34.27 50 65 214.52 1.86 9.32 215.9 203.9 8
 1 1523923200 1523923200 26063 59.95 30.7 1000 53.2 283.24 92.96 5.73 279.6 274.6 6
 1 1523923200 1523923200 26063 59.95 30.7 987 53.2 283.2 90.5 5.36 282.2 276.2 12
 1 1523923200 1523923200 26063 59.95 30.7 985 53.2 283.19 90.13 5.31 284 278 NA
 1 1523923200 1523923200 26063 59.95 30.7 977 53.2 283.17 88.62 5.14 286.2 279.2 NA
 1 1523923200 1523923200 26063 59.95 30.7 964 53.2 283.13 86.16 4.94 NA NA 9
 1 1523923200 1523923200 26063 59.95 30.7 954 53.2 283.1 84.28 4.87 285.8 276.8 NA
 1 1523923200 1523923200 26063 59.95 30.7 946 53.2 283.07 82.77 4.86 287 279 NA
 1 1523923200 1523923200 26063 59.95 30.7 925 53.2 283.01 78.81 5.04 284 275 8
 1 1523923200 1523923200 26063 59.95 30.7 923 53.2 282.87 78.73 5.02 283.4 274.4 NA
 1 1523923200 1523923200 26063 59.95 30.7 918 53.2 282.54 78.54 4.97 NA NA 8
 1 1523923200 1523923200 26063 59.95 30.7 894 53.2 280.93 77.63 4.75 NA NA 7
 1 1523923200 1523923200 26063 59.95 30.7 891 53.2 280.73 77.51 4.72 281.6 271.6 NA
 1 1523923200 1523923200 26063 59.95 30.7 850 53.2 277.98 75.95 4.34 279 274.4 4
 1 1523923200 1523923200 26063 59.95 30.7 848 53.2 277.82 76.34 4.35 278.8 274.4 NA
 1 1523923200 1523923200 26063 59.95 30.7 831 53.2 276.52 79.62 4.46 278.4 274 NA
 1 1523923200 1523923200 26063 59.95 30.7 819 53.2 275.59 81.93 4.54 275.6 271.6 NA
 1 1523923200 1523923200 26063 59.95 30.7 803 53.2 274.37 85.02 4.65 NA NA 3
 1 1523923200 1523923200 26063 59.95 30.7 796 53.2 273.85 86.18 4.73 275.6 271.6 NA
 1 1523923200 1523923200 26063 59.95 30.7 784 53.2 272.99 87.9 4.97 273.4 269.7 NA
 1 1523923200 1523923200 26063 59.95 30.7 760 53.2 271.27 91.36 5.74 NA NA 6
 1 1523923200 1523923200 26063 59.95 30.7 742 53.2 269.99 93.95 6.5 NA NA 8
 1 1523923200 1523923200 26063 59.95 30.7 700 53.2 266.98 99.99 8.63 267.7 265.4 9
 1 1523923200 1523923200 26063 59.95 30.7 655 53.2 263.88 82.05 9.74 265.1 263.4 NA
 1 1523923200 1523923200 26063 59.95 30.7 647 53.2 263.32 78.85 9.97 NA NA 10
 1 1523923200 1523923200 26063 59.95 30.7 614 53.2 261.05 65.69 11.05 260.3 258.4 NA
 1 1523923200 1523923200 26063 59.95 30.7 583 53.2 258.91 53.33 12.18 256.9 253.6 NA
 1 1523923200 1523923200 26063 59.95 30.7 550 53.2 256.63 40.17 13.46 257.5 244.5 NA
 1 1523923200 1523923200 26063 59.95 30.7 539 53.2 255.87 35.78 13.91 257.5 244.5 NA
 1 1523923200 1523923200 26063 59.95 30.7 529 53.2 255.18 31.79 14.32 NA NA 15
 1 1523923200 1523923200 26063 59.95 30.7 500 53.2 253.18 20.22 15.54 254.1 237.1 18
 1 1523923200 1523923200 26063 59.95 30.7 478 53.2 250.77 26.58 16.79 251.7 232.7 NA
 1 1523923200 1523923200 26063 59.95 30.7 475 53.2 250.44 27.44 16.96 251.1 232.1 NA
 1 1523923200 1523923200 26063 59.95 30.7 443 53.2 246.94 36.68 18.8 249.3 232.3 NA
 1 1523923200 1523923200 26063 59.95 30.7 440 53.2 246.61 37.55 18.97 247.9 232.9 NA
 1 1523923200 1523923200 26063 59.95 30.7 400 53.2 242.23 49.1 21.29 243.3 231.3 22
 1 1523923200 1523923200 26063 59.95 30.7 370 53.2 237.21 55.04 22.72 239.5 232.5 NA
 1 1523923200 1523923200 26063 59.95 30.7 361 53.2 235.71 56.83 23.15 237.7 230.7 NA
 1 1523923200 1523923200 26063 59.95 30.7 300 53.2 225.51 68.92 26.12 226.7 218.7 27
 1 1523923200 1523923200 26063 59.95 30.7 272 53.2 219.98 74.38 25.65 NA NA 29
 1 1523923200 1523923200 26063 59.95 30.7 250 53.2 215.63 78.67 25.28 216.7 209.7 27
 1 1523923200 1523923200 26063 59.95 30.7 238 53.2 215.12 69.33 23.8 NA NA 25
 1 1523923200 1523923200 26063 59.95 30.7 232 53.2 214.87 64.66 23.06 211.9 204.9 NA
 1 1523923200 1523923200 26063 59.95 30.7 224 53.2 214.53 58.43 22.07 211.5 204.5 26
 1 1523923200 1523923200 26063 59.95 30.7 222 53.2 214.45 56.87 21.82 NA NA 26
 1 1523923200 1523923200 26063 59.95 30.7 204 53.2 213.69 42.86 19.61 211.1 205.1 NA
 1 1523923200 1523923200 26063 59.95 30.7 200 53.2 213.52 39.74 19.11 213.3 206.3 20
 1 1523923200 1523923200 26063 59.95 30.7 197 53.2 213.73 37.63 18.7 214.5 207.5 NA
 1 1523923200 1523923200 26063 59.95 30.7 160 53.2 216.33 11.5 13.78 NA NA 13
 1 1523923200 1523923200 26063 59.95 30.7 150 53.2 217.03 4.44 12.53 216.3 209.3 17
 1 1523923200 1523923200 26063 59.95 30.7 124 53.2 216.03 3.79 11.84 217.1 209.1 NA
 1 1523923200 1523923200 26063 59.95 30.7 105 53.2 215.3 3.32 11.74 NA NA 12
 1 1523923200 1523923200 26063 59.95 30.7 100 53.2 215.1 3.2 11.77 214.1 205.1 14
 1 1523923200 1523923200 26063 59.95 30.7 92.4 53.2 214.73 3.07 11.44 NA NA 15
 1 1523923200 1523923200 26063 59.95 30.7 81.3 53.2 214.18 2.87 11.03 NA NA 11
 1 1523923200 1523923200 26063 59.95 30.7 71 53.2 213.68 2.69 10.76 NA NA 12
 1 1523923200 1523923200 26063 59.95 30.7 70 53.2 213.63 2.68 10.73 213.1 203.1 12
 1 1523923200 1523923200 26063 59.95 30.7 62.1 53.2 213.24 2.54 10.6 NA NA 15
 1 1523923200 1523923200 26063 59.95 30.7 54.5 53.2 212.87 2.41 10.52 NA NA 11
 1 1523923200 1523923200 26063 59.95 30.7 50 53.2 212.65 2.33 10.5 212.7 201.7 10
 1 1523923200 1523923200 26298 57.88 34.03 1000 178.2 283.32 99.79 .53 NA NA NA
 1 1523923200 1523923200 26298 57.88 34.03 994 178.2 283.29 98.04 .52 276.4 275.3 0
 1 1523923200 1523923200 26298 57.88 34.03 977 178.2 283.22 93.08 .54 NA NA 4
 1 1523923200 1523923200 26298 57.88 34.03 954 178.2 283.13 86.38 .67 NA NA 3
 1 1523923200 1523923200 26298 57.88 34.03 928 178.2 283.02 78.79 .9 284.4 278.4 NA
 1 1523923200 1523923200 26298 57.88 34.03 925 178.2 283.01 77.92 .93 284.2 278.2 3
 1 1523923200 1523923200 26298 57.88 34.03 905 178.2 281.72 66.79 .65 282.8 272.8 NA
