# COMMAND: Rscript --vanilla /metfark/config/splus/synop /lustre/storeA/project/nwp/fark/2018/04/26/syno_002d.table /lustre/storeA/project/nwp/fark/2018/04/26/syno_002d/
#
# TYPE:synop
#
# ATTRIBUTES:25
# _n:4
# title_string1:Mean Sea Level Pressure
# title_string2:Temperature 2m
# title_string3:Relative Humidity 2m
# title_string4:Wind Speed 10m
# min1:-999999
# max1:+999999
# min2:-999999
# max2:+999999
# min3:-999999
# max3:+999999
# min4:-999999
# max4:+999999
# axis_string1:MSLP (hPa)
# axis_string2:T2m (K)
# axis_string3:Rh2m (%)
# axis_string4:FF10m (m/s)
# file_string1:mslp
# file_string2:t2m
# file_string3:rh2m
# file_string4:ff10m
# Orientation:landscape
# Format:Jpeg
# Suffix:.jpg
# Version:1.0
#
# LEGENDS:2
# 1:ECMWF
# 2:MEPS 2.5km
#
# COLUMNS:15
# set:id
# cycle_epoch:round(time_ana,0.01)
# time_epoch:round(time_trg,0.01)
# obs_id:obs_sta
# lat_deg:round(lat,0.001)
# lon_deg:round(lon,0.001)
# altitude_meter:round(geopot/9.81,0.1)
# model_variable1:round(pres/100.0,0.01)
# model_variable2:round(t2m,0.01)
# model_variable3:round(rh*100,0.01)
# model_variable4:round(sqrt((wind_x*wind_x) + (wind_y*wind_y)),0.01)
# obs_variable1:round(obs_pres/100.0,0.01)
# obs_variable2:round(obs_t2m,0.01)
# obs_variable3:round(obs_rh,0.01)
# obs_variable4:round(obs_wspd,0.01)
#
# Data table
 set cycle_epoch time_epoch obs_id lat_deg lon_deg altitude_meter model_variable1 model_variable2 model_variable3 model_variable4 obs_variable1 obs_variable2 obs_variable3 obs_variable4
 1 1524528000 1524578400 1020 64.283 27.671 132 999.33 275.79 27166.5 5.86 999.1 276.65 271.55 6.2
 1 1524528000 1524578400 1020 65.385 24.096 25 994.62 275.53 27366.55 7.38 993.5 274.85 273.85 9.3
 1 1524528000 1524578400 1020 65.04 24.561 7 994.94 276.59 27373.54 6.57 994.6 277.45 274.55 7.7
 1 1524528000 1524578400 1020 65.673 24.515 2 995.23 275.69 27301.58 6.46 994.7 274.85 274.05 8
 1 1524528000 1524578400 1020 68.613 27.419 140 994.64 279.04 27022.38 3.4 994.8 279.75 268.95 5.7
 1 1524528000 1524578400 1020 63.142 31.044 233 1003.32 278.01 26826.96 4.18 1002.6 278.15 266.35 5.1
 1 1524528000 1524578400 1020 64.112 28.336 161 1000.35 275.66 27115.38 4.91 1000.7 275.25 271.15 4.5
 1 1524528000 1524578400 1020 64.298 30.171 196 1001.49 277.71 26884.89 4.85 1001.3 278.05 266.05 3.9
 1 1524528000 1524578400 1020 64.612 23.897 0 994.26 276.9 27466.71 8.21 993.3 276.55 275.45 10.8
 1 1524528000 1524578400 1020 64.684 25.089 48 995.75 278.18 27453.96 4.9 995.2 278.45 273.55 5.5
 1 1524528000 1524578400 1020 65.006 25.393 3 995.86 277.87 27356.39 5.3 995.5 277.25 273.85 9.3
 1 1524528000 1524578400 1020 64.501 26.424 114 997.74 276.58 27267.05 4.07 997.7 276.55 272.25 6.7
 1 1524528000 1524578400 1020 65.575 28.218 197 998.78 276.23 27025.01 4.79 NA 277.45 269.35 6.1
 1 1524528000 1524578400 1020 66.166 29.152 500 998.81 277.12 26970.32 5.3 NA 275.85 266.45 9.8
 1 1524528000 1524578400 1020 66.498 25.709 85 996.28 275.88 27219.31 3.83 995.4 277.85 271.35 4
 1 1524528000 1524578400 1020 66.579 26.011 106 996.48 275.92 27207.07 3.84 995.5 277.85 271.15 5.1
 1 1524528000 1524578400 1020 67.286 28.177 180 996.39 279.72 26946.4 4.35 NA 278.95 269.25 3.6
 1 1524528000 1524578400 1020 67.022 27.218 491 996.32 278.42 27049.96 4.6 995.5 275.45 269.55 NA
 1 1524528000 1524578400 1020 67.162 29.178 213 997.32 279.36 26899.45 4.7 997.7 278.95 268.75 4.2
 1 1524528000 1524578400 1020 68.063 24.033 760 993.95 276.85 27179.82 3.28 994.8 271.95 271.85 11.8
 1 1524528000 1524578400 1020 67.973 24.116 555 994.05 276.79 27169.34 3.45 993.8 273.45 272.95 8.3
 1 1524528000 1524578400 1020 68 24.24 340 994.05 277.07 27167.41 3.58 994.3 276.05 272.15 3.8
 1 1524528000 1524578400 1020 68.17 25.783 276 994.79 277.31 27159.7 4.22 NA 278.05 271.15 4.6
 1 1524528000 1524578400 1020 67.822 27.746 240 995.55 278.66 26929.61 4.44 NA 280.25 267.15 7.6
 1 1524528000 1524578400 1020 68.415 27.413 302 994.86 278.31 26935.63 4.05 NA 278.65 267.95 NA
 1 1524528000 1524578400 1020 68.434 27.444 437 994.84 278.44 26933.79 4.01 994.8 276.85 268.25 9.3
 1 1524528000 1524578400 1020 68.478 28.301 253 995.12 279.72 26862.81 3.61 995.1 279.65 267.35 5.5
 1 1524528000 1524578400 1020 68.603 23.576 374 993.45 275.52 27311.29 5 993.3 275.35 272.95 NA
 1 1524528000 1524578400 1020 68.903 25.736 285 993.92 277.56 27317.28 3.41 993.7 277.85 272.25 4.9
 1 1524528000 1524578400 1020 70.082 27.897 22 993.14 276.87 27371.17 4.16 993.9 277.15 273.55 2.9
 1 1524528000 1524578400 1020 69.072 27.493 123 994.43 277.88 27248.02 4.58 NA 278.65 272.65 6.3
 1 1524528000 1524578400 1020 69.049 27.757 120 994.6 276.26 27200.9 6.19 994.5 276.95 272.85 4.9
 1 1524528000 1524578400 1020 61.145 21.303 4 996.94 278.98 27594.24 6.71 997.5 279.85 277.45 9.2
 1 1524528000 1524578400 1020 61.253 22.346 38 997.56 282.12 27741.87 3.65 997.9 281.55 277.95 3.8
 1 1524528000 1524578400 1020 61.466 23.747 84 997.88 281.32 27714.47 4.38 998.2 281.25 277.75 NA
 1 1524528000 1524578400 1020 61.265 25.52 79 998.59 280.67 27729.28 3.52 999.4 277.45 276.55 2.8
 1 1524528000 1524578400 1020 61.217 25.133 134 998.6 282.14 27726.11 3.97 999.6 280.35 280.15 1.6
 1 1524528000 1524578400 1020 61.039 28.564 46 1001.93 279.83 27581.39 4.88 1002.7 277.55 275.75 NA
 1 1524528000 1524578400 1020 61.058 28.209 103 1001.57 279.76 27592.52 4.92 1002.3 277.15 275.65 3.1
 1 1524528000 1524578400 1020 61.445 29.461 74 1002.53 277.73 27405.9 3.57 1002.8 278.65 273.55 3.1
 1 1524528000 1524578400 1020 62.334 21.191 5 995.89 277.54 27587.76 6.39 996.2 277.55 276.25 8.5
 1 1524528000 1524578400 1020 62.203 21.17 0 996.04 276.73 27558.01 6.39 996.3 276.55 275.85 8.8
 1 1524528000 1524578400 1020 61.839 22.464 123 997.02 280.54 27730.47 3.67 997.3 279.75 279.15 3.5
 1 1524528000 1524578400 1020 62.328 23.542 138 996.9 280.06 27743.44 4.28 NA 279.95 278.15 4.6
 1 1524528000 1524578400 1020 61.518 23.754 96 997.79 281.14 27678.28 4.07 998.3 280.35 277.25 4.2
 1 1524528000 1524578400 1020 61.704 25.505 80 998.23 281.01 27787.15 4.11 NA 278.85 278.45 2.4
 1 1524528000 1524578400 1020 61.892 27.885 110 1000.94 279.06 27436.67 4.58 1001.3 277.85 273.05 3.1
 1 1524528000 1524578400 1020 62.322 27.908 83 1000.86 277.18 27386.26 3.5 1000.7 279.15 272.15 3.2
 1 1524528000 1524578400 1020 62.063 28.566 79 1001.54 276.24 27343.61 5.04 1001.8 276.35 270.95 6.6
 1 1524528000 1524578400 1020 61.802 29.315 78 1002.33 275.56 27255.13 5.17 1002.3 277.65 270.35 NA
 1 1524528000 1524578400 1020 62.934 21.185 1 994.99 277.66 27570.45 7 995.1 277.35 275.75 7.7
 1 1524528000 1524578400 1020 62.978 20.74 2 994.7 275.68 27493.87 7.34 994.9 276.95 275.35 7.5
 1 1524528000 1524578400 1020 62.938 22.489 26 995.46 280.2 27717.44 4.16 995.4 281.35 278.55 5
 1 1524528000 1524578400 1020 63.446 24.444 153 995.99 278.84 27595.29 4.74 NA 279.45 275.85 3.5
 1 1524528000 1524578400 1020 63.089 24.261 171 996.21 280.17 27648.32 4.59 996.4 279.65 276.55 NA
 1 1524528000 1524578400 1020 63.143 27.313 90 999.71 276.62 27286.75 4.07 999.6 277.85 272.15 2.5
 1 1524528000 1524578400 1020 62.799 27.905 86 1000.76 275.74 27282.09 5.28 1000.4 277.75 272.25 6.8
 1 1524528000 1524578400 1020 63.232 29.234 115 1002.01 275.1 27094.75 5.45 NA 276.85 270.65 4.5
 1 1524528000 1524578400 1020 62.546 29.668 78 1002.81 274.88 27155.27 5.93 1003 275.55 270.45 8
 1 1524528000 1524578400 1020 62.602 29.724 81 1002.85 275.09 27129.74 5.36 1003.2 277.15 268.25 NA
 1 1524528000 1524578400 1020 63.321 30.046 98 1002.6 276.8 26993.17 4.81 NA 278.05 269.05 5.9
 1 1524528000 1524578400 1020 63.736 25.706 152 997.45 276.88 27338.11 3.71 997.4 278.45 272.75 3.5
 1 1524528000 1524578400 1020 60.112 21.698 3 998.97 278.19 27559.57 6.66 999.4 279.45 277.25 6.3
 1 1524528000 1524578400 1020 60.387 22.552 6 999.21 281.82 27722.25 4.21 999.5 279.65 277.15 NA
 1 1524528000 1524578400 1020 59.869 22.193 10 999.83 277.61 27589.53 7.54 NA 278.95 276.65 7.8
 1 1524528000 1524578400 1020 59.809 22.912 10 1000.6 277.69 27596.8 6.94 1001.1 277.65 276.35 9.4
 1 1524528000 1524578400 1020 60.378 22.096 3 998.96 279.03 27610.16 4.43 999.1 278.65 276.65 8.4
 1 1524528000 1524578400 1020 60.171 22.758 12 999.75 281.1 27703.06 4.4 NA 281.35 276.85 6.8
 1 1524528000 1524578400 1020 60.419 24.399 42 999.91 281.56 27750.75 4.72 999.7 282.75 277.95 3.8
 1 1524528000 1524578400 1020 59.92 24.35 2 1001.14 277.38 27620.55 7.22 NA 278.65 276.65 7.7
 1 1524528000 1524578400 1020 59.949 24.926 0 1001.23 277.38 27619.15 7.05 1001.6 278.05 277.15 8.8
 1 1524528000 1524578400 1020 60.647 23.806 142 999.28 281.39 27727.44 4.92 NA 280.55 277.85 3.3
 1 1524528000 1524578400 1020 60.509 24.654 111 999.69 281.9 27759.99 4.8 1000.6 281.65 277.75 NA
 1 1524528000 1524578400 1020 60.891 26.929 99 1000.36 281.83 27789.45 4.45 1001.3 279.95 277.45 NA
 1 1524528000 1524578400 1020 60.527 27.673 5 1001.8 277.21 27534.97 3.33 NA 277.35 276.25 1.9
 1 1524528000 1524578400 1020 61.198 28.473 77 1001.65 276.86 27439.39 5.26 1002.3 275.45 274.25 5.4
 1 1524528000 1524578400 1020 62.51 24.808 227 997.27 279.85 27561.86 3.36 997.8 278.05 276.65 2.8
 1 1524528000 1524578400 1020 60.628 25.193 83 999.52 282.5 27743.25 4.83 1000 282.25 277.75 3.5
 1 1524528000 1524578400 1020 60.116 20.298 10 997.46 279.08 27528.84 7.51 997.9 282.75 277.35 6.4
 1 1524528000 1524578400 1020 60.291 24.568 90 1000.25 281.61 27699.02 4.83 1000.5 282.05 278.05 4.1
 1 1524528000 1524578400 1020 60.178 24.787 6 1000.72 280.17 27695.89 5.27 1001.1 282.05 278.05 4.1
 1 1524528000 1524578400 1020 60.304 25.549 2 1000.86 281.09 27726.83 5.47 NA 279.65 278.05 4.1
 1 1524528000 1524578400 1020 59.844 23.248 3 1000.79 278.09 27629.24 6.59 NA 279.25 277.05 NA
 1 1524528000 1524578400 1020 60.374 23.113 2 999.45 282.13 27731.37 4.63 NA 281.85 276.85 NA
 1 1524528000 1524578400 1020 60.244 24.05 36 1000.14 281.63 27776.41 4.26 NA 282.65 277.15 NA
 1 1524528000 1524578400 1020 60.596 24.803 86 999.52 282.1 27771.96 4.58 1000.1 282.15 276.95 NA
 1 1524528000 1524578400 1020 61.115 24.324 87 998.66 281.61 27744.81 3.87 NA 282.05 276.85 NA
 1 1524528000 1524578400 1020 61.054 25.038 125 998.89 281.72 27721.25 3.75 NA 281.85 279.05 NA
 1 1524528000 1524578400 1020 60.696 26.811 33 1000.7 281.93 27814.57 4.48 NA 280.35 278.15 NA
 1 1524528000 1524578400 1020 61.2 26.049 92 998.99 282.33 27827.77 3.78 NA 279.75 279.45 NA
 1 1524528000 1524578400 1020 62.183 22.8 161 996.66 280.17 27767.78 4.21 NA 278.95 278.45 NA
 1 1524528000 1524578400 1020 61.846 24.287 153 997.75 281.27 27630.4 4.09 NA 280.05 277.65 NA
 1 1524528000 1524578400 1020 61.86 24.815 144 997.86 281.71 27676.02 3.89 NA 279.65 278.15 NA
 1 1524528000 1524578400 1020 61.879 26.095 146 998.55 281.36 27726.55 3.9 NA 278.45 276.85 NA
 1 1524528000 1524578400 1020 62.235 30.347 90 1003.48 276.33 27018.48 3.99 NA 277.85 268.85 NA
 1 1524528000 1524578400 1020 62.922 26.425 120 998.51 277.7 27353.93 3.4 NA 278.75 273.05 NA
 1 1524528000 1524578400 1020 64.143 25.423 112 996.79 277.12 27322.18 4.66 NA 278.45 273.75 NA
 1 1524528000 1524578400 1020 63.667 28.829 115 1001.44 275.6 27106.35 4.23 NA 276.75 270.85 NA
 1 1524528000 1524578400 1020 64.664 28.057 341 999.58 275.73 27085.2 4.98 NA 274.45 271.45 3.9
 1 1524528000 1524578400 1020 66.37 29.312 165 998.68 277.94 26948.22 4.82 NA 279.65 266.95 NA
 1 1524528000 1524578400 1020 66.32 29.4 298 998.81 277.88 26947.4 4.73 NA 277.85 268.85 5.7
 1 1524528000 1524578400 1020 66.53 24.65 93 995.63 275.54 27247.58 4.04 NA 276.35 273.25 NA
 1 1524528000 1524578400 1020 67.652 24.902 181 994.87 277.42 27199.53 4.21 NA 276.85 272.35 2.3
 1 1524528000 1524578400 1020 67.749 29.611 360 996.5 279.3 26792.58 4.74 NA 278.55 267.55 NA
 1 1524528000 1524578400 1020 69.043 20.851 1002 991.84 274.65 27211.61 3.99 NA 271.25 271.05 NA
 1 1524528000 1524578400 1020 69.141 27.266 156 994.22 278.37 27272 4.11 NA 277.75 273.25 NA
 1 1524528000 1524578400 1020 69.583 28.894 106 994.01 277.79 27289.81 5.17 NA 279.45 272.75 3.9
 1 1524528000 1524578400 1020 69.757 27.012 76 993.43 276.61 27344.75 4.53 NA 277.65 273.85 NA
 1 1524528000 1524578400 1020 61.522 28.185 98 1001.53 276.97 27448.3 4.41 NA 278.25 274.15 3.6
 1 1524528000 1524578400 1020 61.501 23.765 91 997.82 281.27 27688.27 4.23 NA 281.25 277.55 NA
 1 1524528000 1524578400 1020 67.997 24.21 270 994.04 276.99 27169.09 3.53 NA 276.45 272.35 4.5
 1 1524528000 1524578400 1020 66.172 29.136 305 998.79 277.13 26971.33 5.31 998.5 277.65 267.35 NA
 1 1524528000 1524578400 1020 60.125 19.904 2 997.08 280.72 27577.34 6.13 997.5 280.95 276.95 5.7
 1 1524528000 1524578400 1020 59.821 23.573 17 1001.01 277.39 27617.8 7.27 1001.1 277.65 276.15 9.3
 1 1524528000 1524578400 1020 60.464 23.65 117 999.58 281.31 27734.21 4.93 999.6 281.25 276.45 5.8
 1 1524528000 1524578400 1020 60.105 24.975 6 1001.05 277.68 27615.2 6.73 1001.8 277.85 276.75 6.8
 1 1524528000 1524578400 1020 60.203 24.961 24 1000.79 280.53 27729.26 5.42 1001.2 281.55 278.25 5.6
 1 1524528000 1524578400 1020 60.392 25.607 22 1000.55 282.49 27703.32 5.38 1000.9 281.85 278.45 5.4
 1 1524528000 1524578400 1020 60.898 26.949 102 1000.35 281.83 27785.76 4.44 1000.8 279.75 277.45 3.6
 1 1524528000 1524578400 1020 61.63 21.376 3 996.49 277.72 27572.55 6.43 997 277.55 276.65 7.9
 1 1524528000 1524578400 1020 61.855 24.805 143 997.86 281.7 27674.81 3.87 998.6 279.25 277.85 3.1
 1 1524528000 1524578400 1020 61.946 28.931 93 1001.99 275.85 27274.27 3.34 1001.8 278.85 271.05 4.6
 1 1524528000 1524578400 1020 62.66 29.612 118 1002.74 274.97 27136.71 5.67 1002.7 276.55 269.05 5.7
 1 1524528000 1524578400 1020 63.951 22.845 5 994.16 277.01 27624.44 6.73 993.5 276.35 276.15 10.3
 1 1524528000 1524578400 1020 63.721 23.139 25 994.57 278.72 27847.94 4.71 993.8 280.25 278.05 6.7
 1 1524528000 1524578400 1020 63.821 24.163 83 995.14 279.09 27616.82 4.82 995 279.95 277.05 6.2
 1 1524528000 1524578400 1020 63.841 27.221 206 999.24 276.21 27223.15 4.33 999.4 276.45 271.35 5.5
 1 1524528000 1524578400 1020 65.02 24.728 7 995.1 277.3 27412.61 6.08 NA 277.45 274.85 3
 1 1524528000 1524578400 1020 64.666 24.407 2 994.84 277.6 27426.26 6.33 994.6 278.95 275.55 8.8
 1 1524528000 1524578400 1020 65.78 24.579 10 995.36 276.34 27303.82 4.09 994.8 275.65 273.75 6.2
 1 1524528000 1524578400 1020 65.977 26.368 161 996.81 276.33 27171.16 4.88 996.3 276.65 271.95 5.4
 1 1524528000 1524578400 1020 65.993 29.227 264 999.18 276.85 26980.86 4.94 998.7 277.55 268.05 7.2
 1 1524528000 1524578400 1020 67.693 24.855 193 994.77 277.5 27196.84 4.23 994.6 276.65 272.05 6.2
 1 1524528000 1524578400 1020 67.987 24.243 347 994.06 277.06 27166.37 3.63 994.2 276.25 272.25 3.6
 1 1524528000 1524578400 1020 68.084 27.185 248 995.27 278.06 27021.72 3.6 995.1 279.15 269.15 3
 1 1524528000 1524580800 1020 47.198 16.648 200.1 1015.36 295.21 28403.33 2.22 1015.9 295.65 284.75 1.3
 1 1524528000 1524580800 1020 47.624 17.812 128.1 1014.86 295.26 28416.39 4.13 1015.5 295.55 284.95 4.7
 1 1524528000 1524580800 1020 47.357 17.504 144.4 1015.38 294.54 28453.92 3.31 1016.1 296.35 284.45 4.3
 1 1524528000 1524580800 1020 47.872 20.013 1010.8 1013.79 293.74 28411.46 3.45 NA 290.55 280.05 2.9
 1 1524528000 1524580800 1020 47.117 20.231 88.8 1014.02 296.01 28495 4.2 1014.4 298.05 284.65 4
 1 1524528000 1524580800 1020 46.687 17.161 118.9 1015.69 295.13 28506.63 .74 1015.8 296.45 283.85 .9
 1 1524528000 1524580800 1020 46.911 18.041 107.2 1015.45 294.93 28409.45 3.34 1015.9 295.75 288.35 4.3
 1 1524528000 1524580800 1020 46.574 18.846 96.2 1015.16 295.13 28552.53 3.36 1015.6 298.05 285.35 2.3
 1 1524528000 1524580800 1020 46.912 19.76 113.7 1014.48 295.53 28490.81 4.19 1015 297.15 285.45 6.4
 1 1524528000 1524580800 1020 46.679 21.161 86.8 1014.03 296.01 28496.54 2.78 1014.5 296.65 287.65 2.5
 1 1524528000 1524580800 1020 48.107 19.516 152 1013.77 294.52 28495.16 4.17 1013.7 296.25 283.35 5.4
 1 1524528000 1524580800 1020 48.495 20.536 307.9 1013.5 293.06 28503.45 .68 1013.9 292.95 284.95 2.9
 1 1524528000 1524580800 1020 48.399 22.177 103.5 1013.5 294.53 28451.39 2.48 1013.9 295.05 283.85 2.4
 1 1524528000 1524580800 1020 47.715 16.666 116.8 1014.91 296.19 28193.5 2.39 1015.7 296.25 284.05 1.1
 1 1524528000 1524580800 1020 47.89 17.267 120 1014.69 296.22 28124.3 4.03 1015.3 296.65 282.25 4.3
 1 1524528000 1524580800 1020 47.083 17.971 280.5 1015.4 294.28 28426.94 3.87 1015.9 295.05 284.75 3.9
 1 1524528000 1524580800 1020 47.65 18.308 123 1014.75 294.63 28471.78 4.57 1015.2 296.15 286.35 4.2
 1 1524528000 1524580800 1020 47.19 18.584 104.3 1015 294.64 28459.46 4.18 1015.4 296.95 285.25 4
 1 1524528000 1524580800 1020 47.756 18.606 109.4 1014.47 294.81 28466.21 4.32 1015 296.65 286.25 3.7
 1 1524528000 1524580800 1020 47.656 20.654 90.7 1013.4 296.23 28443.95 3.52 1013.9 295.05 286.45 2
 1 1524528000 1524580800 1020 47.962 21.887 141.1 1013.53 295.49 28379.51 2.02 1013.7 297.25 284.55 2
 1 1524528000 1524580800 1020 46.91 16.309 310.7 1015.51 295.13 28328.67 1.55 1016.4 294.15 285.85 .7
 1 1524528000 1524580800 1020 46.926 16.813 239.1 1015.32 295.72 28356.92 1.78 1016.1 294.75 284.75 2.2
 1 1524528000 1524580800 1020 46.736 17.239 110.7 1015.69 295 28484.23 .71 NA 297.35 283.25 .7
 1 1524528000 1524580800 1020 46.18 19.011 111 1015.09 295.87 28594.55 3.38 1015.5 298.35 286.25 2.5
 1 1524528000 1524580800 1020 48.095 20.727 161 1013.36 294.72 28310.98 1.62 1013.5 294.45 285.85 2.2
 1 1524528000 1524580800 1020 47.71 17.675 115.7 1014.76 295.75 28369.49 3.91 NA 297.25 284.55 2
 1 1524528000 1524580800 1020 47.429 19.182 138.1 1014.33 295.45 28455.08 4.4 1014.8 296.95 283.95 4.3
 1 1524528000 1524580800 1020 47.49 21.611 106.6 1013.57 295.62 28516.38 2.28 1014.4 294.35 285.75 3.5
 1 1524528000 1524580800 1020 46.456 16.971 138.8 1015.77 295 28531.18 1.28 1016 296.55 284.25 .5
 1 1524528000 1524580800 1020 45.995 18.235 199.2 1015.29 295.93 28620.29 2 1016.1 296.45 285.45 2.3
 1 1524528000 1524580800 1020 46.256 20.09 80.8 1014.65 296.02 28502.34 3.46 1014.9 298.15 286.35 4
 1 1524528000 1524580800 1020 61.839 22.463 124 996.65 280.99 27680.35 3.91 997.1 279.75 279.15 2.7
 1 1524528000 1524582000 1020 59.779 21.375 6 998.65 277.79 27554.52 8.98 999 280.05 276.95 9.3
 1 1524528000 1524582000 1020 60.178 19.987 11 996.51 281.53 27599.12 4.93 997.1 282.05 277.15 6.2
 1 1524528000 1524582000 1020 60.454 22.179 8 998.34 280.65 27685.1 4.14 998.6 281.45 276.85 4.9
 1 1524528000 1524582000 1020 60.175 24.945 3 1000.37 279.38 27688.9 5.6 1001 279.65 277.45 2
 1 1524528000 1524582000 1020 60.722 21.027 5 996.65 277 27491.37 7.33 997.1 277.85 276.55 9
 1 1524528000 1524582000 1020 61.479 21.783 9 996.08 283.88 27616.24 3.6 996.9 282.05 277.15 2.2
 1 1524528000 1524582000 1020 60.999 24.492 87 998.46 281.07 27671.99 3.53 999 281.55 277.15 4
 1 1524528000 1524582000 1020 62.413 22.184 93 995.56 280.58 27545.81 5.14 996.1 279.85 277.65 5.2
 1 1524528000 1524582000 1020 62.398 25.671 139 997.44 279.68 27684.07 3.19 998.4 278.75 277.15 2.5
 1 1524528000 1524582000 1020 63.099 21.64 7 994.55 279.74 27618.84 4.53 994.7 279.75 277.35 3.8
 1 1524528000 1524582000 1020 62.535 24.217 159 996.74 278.4 27600.81 3.53 997.3 278.55 276.95 1.5
 1 1524528000 1524582000 1020 63.082 25.859 130 997.26 278.45 27445.36 4.25 997.8 278.25 273.95 3.3
 1 1524528000 1524582000 1020 62.893 27.633 87 999.53 276.15 27315.1 4.43 999.2 278.35 272.25 4.3
 1 1524528000 1524582000 1020 63.378 28.662 166 1000.72 275.01 27166.26 4.08 1000.6 276.65 270.15 4.7
 1 1524528000 1524582000 1020 62.77 30.975 155 1002.9 277.07 26910.8 3.69 1003.1 277.25 270.05 7.1
 1 1524528000 1524582000 1020 63.844 23.125 6 994.01 278.44 27782.97 4.84 994.1 278.05 277.25 NA
 1 1524528000 1524582000 1020 64.05 24.725 76 995.06 278.12 27500.56 4.78 995.2 278.65 275.05 7.1
 1 1524528000 1524582000 1020 64.937 25.373 10 995.26 277.61 27386.55 5.74 994.8 278.15 274.05 4
 1 1524528000 1524582000 1020 65.4 26.963 120 997.08 276.23 27196.64 4.45 997.1 276.75 271.85 5.7
 1 1524528000 1524582000 1020 64.931 28.747 222 999.34 275.71 27077.03 5.25 999.3 275.25 271.25 4
 1 1524528000 1524582000 1020 65.847 24.174 8 994.2 275.76 27318.06 5.4 993.6 275.05 274.45 3.6
 1 1524528000 1524582000 1020 66.773 23.963 85 994.45 275.26 27263.67 3.87 993.7 275.65 273.75 3.6
 1 1524528000 1524582000 1020 66.562 25.838 189 995.73 275.74 27232.53 3.03 NA 276.55 271.35 NA
 1 1524528000 1524582000 1020 67.367 26.629 179 995.38 277.12 27157.97 4.63 994.9 278.15 270.45 3.7
 1 1524528000 1524582000 1020 66.716 27.159 208 996.34 276.28 27162.97 3.87 995.5 277.45 269.75 6.9
 1 1524528000 1524582000 1020 66.834 28.674 214 996.83 277.78 27028.61 4.6 996.6 278.65 268.15 5.9
 1 1524528000 1524582000 1020 69.049 20.791 480 991.08 274.52 27243.83 3.18 991.1 275.25 272.65 6.1
 1 1524528000 1524582000 1020 69.756 27.007 107 992.84 276.47 27332.38 3.99 993.7 277.85 273.75 3.4
 1 1524528000 1524582000 1020 68.849 28.299 121 994.12 278.66 26963.75 3 994.2 280.55 268.65 4.8
 1 1524528000 1524582000 1020 64.217 27.752 160 998.85 275.69 27198.95 4.85 998.6 277.05 271.45 3.5
 1 1524528000 1524582000 1020 59.959 19.954 8 997.03 278.3 27565.63 9.76 997.6 277.75 276.15 10.3
 1 1524528000 1524582000 1020 60.301 19.131 3 995.78 280.14 27490.18 8.66 995.8 281.65 276.35 11.4
 1 1524528000 1524582000 1020 59.505 20.347 4 998.43 278.53 27616.87 10.13 998.4 278.25 276.55 11.8
 1 1524528000 1524582000 1020 60.258 20.747 23 997.03 277.36 27480.93 8.35 997.4 282.45 276.95 5.8
 1 1524528000 1524582000 1020 59.774 22.949 7 1000.11 277.63 27587.59 7.25 1000.6 278.95 276.45 10
 1 1524528000 1524582000 1020 60.327 24.957 51 999.87 281.43 27688.6 4.43 1000.4 282.05 277.65 5.9
 1 1524528000 1524582000 1020 59.931 24.014 12 1000.46 277.47 27600.39 7.01 1000.7 277.95 276.35 9
 1 1524528000 1524582000 1020 59.985 25.599 0 1000.88 277.7 27598.7 5.88 1001.4 278.15 277.35 5.5
 1 1524528000 1524582000 1020 60.204 25.625 19 1000.63 277.84 27590.72 5.98 1001.1 277.95 276.85 6.1
 1 1524528000 1524582000 1020 60.375 26.959 11 1001.18 277.26 27608.77 5.29 1001.8 277.95 276.85 3.7
 1 1524528000 1524582000 1020 60.275 26.445 5 1001.01 277 27623.98 5.01 1001.7 278.65 277.65 4.7
 1 1524528000 1524582000 1020 60.287 27.185 4 1001.31 277.26 27601.27 5.36 1001.6 276.75 276.35 4.8
 1 1524528000 1524582000 1020 60.814 23.498 104 998.36 281.47 27702.89 4.81 998.8 280.95 276.65 6
 1 1524528000 1524582000 1020 61.418 23.618 112 997.58 281.22 27725.13 3.3 998 280.95 277.35 3.1
 1 1524528000 1524582000 1020 60.962 25.631 78 998.69 282.32 27777.47 3.76 999.4 282.25 278.95 2.8
 1 1524528000 1524582000 1020 61.044 28.151 105 1000.96 280.08 27646.66 4.32 1001.7 277.45 275.85 2.6
 1 1524528000 1524582000 1020 61.689 27.202 99 999.4 280.27 27618.44 3.77 1000.4 278.45 275.65 2.5
 1 1524528000 1524582000 1020 63.435 21.069 4 993.77 275.55 27453.67 7.65 994 276.95 275.65 7.4
 1 1524528000 1524582000 1020 63.12 23.044 42 995.1 280.05 27696.77 4.05 994.9 280.95 277.75 7.2
 1 1524528000 1524582000 1020 63.008 27.799 96 999.83 275.87 27299.21 4.51 999.8 278.05 271.85 5.7
 1 1524528000 1524582000 1020 63.751 22.523 2 994 276.25 27531.53 7.22 993.9 275.55 274.75 NA
 1 1524528000 1524582000 1020 64.331 23.446 3 993.71 276.37 27541.74 6.02 993.5 274.95 274.85 8.1
 1 1524528000 1524582000 1020 64.283 27.671 132 998.68 275.57 27203.29 5.44 998.5 277.05 270.85 4.6
 1 1524528000 1524582000 1020 65.385 24.096 25 993.73 275.75 27387.61 7.83 992.7 275.05 273.85 9.7
